1	8.0	0.0	1
2	8.0	0.0	1
3	8.0	0.0	1
4	8.0	0.0	1
5	8.0	0.0	1
6	8.0	0.0	1
7	8.0	0.0	1
8	8.0	0.0	1
9	8.0	0.0	1
10	8.0	0.0	1
11	8.0	0.0	1
12	8.0	0.0	1
13	8.0	0.0	1
14	8.0	0.0	1
15	8.0	0.0	1
16	8.0	0.0	1
17	8.0	0.0	1
18	8.0	0.0	1
19	8.0	0.0	1
20	8.0	0.0	1
21	8.0	0.0	1
22	8.0	0.0	1
23	8.0	0.0	1
24	8.0	0.0	1
25	8.0	0.0	1
26	8.0	0.0	1
27	8.0	0.0	1
28	8.0	0.0	1
29	8.0	0.0	1
30	8.0	0.0	1
31	8.0	0.0	1
32	8.0	0.0	1
33	8.0	0.0	1
34	8.0	0.0	1
35	8.0	0.0	1
36	8.0	0.0	1
37	8.0	0.0	1
38	8.0	0.0	1
39	8.0	0.0	1
40	8.0	0.0	1
41	8.0	0.0	1
42	8.0	0.0	1
43	8.0	0.0	1
44	8.0	0.0	1
45	8.0	0.0	1
46	8.0	0.0	1
47	8.0	0.0	1
48	8.0	0.0	1
49	8.0	0.0	1
50	8.0	0.0	1
